Feature ID	Taxon	Confidence
65d43491988bfe557da4d86a5ba25dae	d__Bacteria; p__Bacillota; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9994941935965389
d8a05ea8aecfcf5910db345be88e712a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Hoylesella	0.9999999961217867
c22b16cc6108c04f29fea3b6d4c81571	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9999995193267087
8421996edb409be2efcdfeae6fc6cda2	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Zoogloea	0.9999793100339325
3abea7a304e461351b7de2cfc4b65846	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.99270739891895
e27b9e73955f9ee43166443c005e4186	d__Bacteria; p__Bacillota; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Macrococcus	0.9792469816712516
2740cf2417c92847cc298cbd71dd1fcd	d__Bacteria; p__Bacillota; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.9999999998832294
f0232e28323111f209fbb997f84dd4a7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae	0.9999999999778166
0a3cf58d4ca062c13d42c9db4ebcbc53	d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Chloroplast; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999999890861
8e493df449e84acb4e24f5811ff3599b	d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Solobacterium	0.9367860546937955
3420507770c6d10a3672aeb8c6125f3f	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Fructilactobacillus	0.999999781049449
992a39ca30c6ab02f4a48c2efd76f673	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium	0.9999902610761515
836d43a2ff8c6ae378553d85bfb5f4e4	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Hyphomicrobiales_Incertae_Sedis; g__Phreatobacter	0.9999665545173162
2721fd42d5373667f111c60faaf21eac	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia	0.9999968419431853
2ef1e51ab1cf99a3c6417b05a060830e	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae	0.9999999999998964
7d135dfbf857c62673695ef24332b100	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia	0.9999986142147971
1f0532e025d966a685fd0d1f3144bc8a	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Peptostreptococcus	0.999999931312035
b449f5066387be07ee577a95585d45ca	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Rhizobiaceae	0.9999786031359084
868e0165fe32a8925b7f20afa5e1dbfc	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999997550073549
35570a508b77bc034851413f7038b1cb	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9999045979177758
942ec60e75a4f9183b9b69cbf8960379	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella	0.8901113630164751
d32e579b3ae7b2aae8d5bf9f027c29af	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia	0.8606991741469061
3dbf66ee7707a9c91038139380697b07	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.999965091910195
c074226353916ce7b4ba9dd36d81e9c1	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9998127193985826
4856e07a21f6a60b639fa9c694687d95	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium	0.9973537507096476
0232b56c81bb04fb94bdcfdf8b073ae1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas	0.999999385032713
3ebe761bfb1238c87195d431f41bf976	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9999995682964674
e708751e62639cc0951c413f92ea7620	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium	0.9999999999989484
3d5baff45729bf2214074c2e9f77ad10	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9999991615651955
0920dcf0f62fb2b3ab9e32f1c4edec37	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999999996871677
32d96a50e2732acbfc1dafd07e9b11aa	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter	0.9999999999553353
f9612c98d79c37a803a973724113cef6	d__Bacteria; p__Actinomycetota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Lancefieldella	0.9995680470208869
94bd81a24ab324ac713530b0bd96720f	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Gemmobacter	0.879572576809255
83a3afef9ead2b29bb8e025e4139b179	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999999528081136
78db7fa6b16b73b101fbb8b282b5330e	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.8757182134452645
b7b4ecb07e1719860260746a5443092a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999133362213027
38c27ceaed634984c1225a82648cf571	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9965422603850376
8247c77d2592b58dd67457aa5338b169	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999793602891694
101951aabf4e77306397fe2aef3a7e88	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Rhizobiaceae	0.999820348872207
3c7228b66038b74285cde6a69d28a4bd	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella	1.0
e32647a97c7238b5247b0b7ab5a93300	d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Chloroplast; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999999622986
c06ccd1f7d57566ef669942328b1a946	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.957480341201178
744c9664a0911ce13f16bfb62fd33627	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Williamwhitmaniaceae; g__Acetobacteroides	1.0
3916a456bb0a3bfd02c15fd537ff5923	d__Bacteria; p__Bacillota; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Megasphaera	0.997282530737302
b688fd2360318f8ca8b3cc33fb7af7d2	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__[Eubacterium]_sulci_group	0.9930714754814122
12322f15c5dcca422f121c2e90eb3566	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	0.9948212976304913
8df399e29acb5a583f449a82db4e17c9	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactiplantibacillus	0.9565780787264078
17ae20a577370dc92154c6b1f5b2a5aa	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia	0.9999999999871818
5a66ada7be8fb81c81b1cc59280786bf	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Chromobacteriaceae; g__Vogesella	0.9999428269372518
08bdc6c81f6b9daab3d132b54e1d45bc	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Nocardiaceae; g__Rhodococcus	0.9999981492818295
cdf14d2fed157f8032715a22d3bf4573	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999999973128695
81b14a06fe51fed6aaa311ff4e370125	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999999928687942
1c73e1dd8862b6fdbc044d6e0d9ecc26	d__Bacteria; p__Bacillota; c__Bacilli; o__Exiguobacterales; f__Exiguobacteraceae; g__Exiguobacterium	0.9999998400924269
38beb9295889cd97ccde32e38be9b052	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999995083107742
772ab6e8f071885c6bbfc02f8b660336	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999924472104466
8591bffc07a87a1cee4dd8f1b2ed0c22	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Aquabacterium	0.973935352950459
e8386d3a307c208c4b9f0a756259cd6b	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9999989704780928
29fbc7e5021229480248fa7466a499a2	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Abiotrophia	0.9999937676501622
5fe8a79baa0e9601bc73ff3938dbf497	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium	0.9896609842651101
1e1178f3163cc9169597e95ff04f6ec6	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Aquabacterium	0.8062943491763936
bd63e07a64e1d1d016436c1e5e96534d	d__Eukaryota	0.9448213377818757
8048c6d48b7eb0a432dc4aa28e73ecce	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Eikenella	0.7724258033298227
f8198e3bdcea5dd4fe0813a5c09c36e8	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter	0.9996922784798699
95fdd816723ca482a5caba10bea171c8	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus	0.9996064327415474
299f26ffaec29c0b8ba06053debe6a75	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__SM2D12; g__Incertae_Sedis	0.9999998727607188
ca6e8c9e4b092b9e0eb5f3cb54ffe8fc	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria	0.9833810944373371
2b521c5dd6f1a2a7dcad9e3639e118d0	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Hydrogenophilaceae; g__Hydrogenophilus	0.99999999977382
33ba975cdb88b5073a2355ffdf01e9cb	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	0.9999805520363867
48782307120574c67aaa25ec7ce686ba	d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.7350920458576741
f67106d07b885d4d811daca7688633ed	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Segatella	0.9994934056660761
68339d64cc8358faad09f107ee9e2c66	d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Incertae_Sedis; g__Incertae_Sedis	0.9981919981641659
1739d8f19c1ac366a2138b64b03047a9	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia	0.9999995295005105
f0b595d0e29a122bff44206c6718f1be	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Methylococcales; f__Methylomonadaceae; g__Methyloprofundus	0.9902598218858728
ff48ea2b9d30c737b53aeb9841179d57	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Parvimonas	0.9999999876058326
c58e5bf355be030d93e26cfa7e766dab	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Aquabacterium	0.7657961270062381
8b53c1e7c9d8c5c7f2478c690c456448	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Oribacterium	0.9999693557589956
0f93f21ee7bf88079dee185a6ed7b623	d__Eukaryota	0.9058184866164821
dcba105f35d8ebc9e22269c7491ad3a7	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Lysobacterales; f__Lysobacteraceae; g__Stenotrophomonas	0.9999997861317043
922d33a2963d3e87a3d4df6b82371235	d__Bacteria; p__Bacillota; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9833085533651695
b0b4dde3991e8da02f84cf77e5a35d63	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter	0.9999999801094221
4cc817431b3c62a5fc9a845599d17ac5	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9900893984255694
bdf8a26094624622d68509a87fa75ba7	d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae	0.9614808808436479
3bac14d2805bf995afe9d316a5777b1e	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999644644189528
eae880eaa9c99650e399d9b4eb5dd3b0	d__Bacteria; p__Bacillota; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.9999999996318678
573091d7ddd85f9c5f14a7e53d2ba0bf	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter	0.9999951092742888
ffa37dc5de1dfb59cd8f7270b4aa78fb	d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Chloroplast; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999999773479
8f92285a09a85541ec6a6227f460846d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Alloprevotella	0.9874511045342564
3b50e9874fa67e04b49f5a59ecf0059a	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Erythrobacter	0.8486283437297419
3604ce074535a3b0d8b1c5e705ccf8da	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micavibrionales; f__Incertae_Sedis; g__Incertae_Sedis	0.9999885027208673
6de8fff163b98c8aa71aeec462c52f49	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium	0.9999751043814818
0ab207b9089db29f14a89594023c2963	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999999295123014
c98c63410c4cc8d905e3e2f91bac46f0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Muribaculum	0.83776627911558
e78d28b0c959b6e035caad98e3288205	d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Chloroplast; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999999978257
111f9984e1c751bacb4ba4778621c7c6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9997356974127832
0c579d21280801f02a641e1608606927	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Micrococcus	0.9995350567967428
67a5c29ddb5d1eeda2b8780bb4694235	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoanaerobaculum	0.9999997657635039
900459d7792d6eda2a65aa3b2063fad6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas	0.999999898613259
3d59754994ad442a8c7e69589d74a6ce	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella	0.9875833310456817
e93b313352019b8113e7fc66bf757917	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Parvimonas	0.9999999922366243
66a9ece5a3664b5fd81ad0244ed3b5d3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.9999999666768394
2d16d001e21717f960cf771ae879b1dd	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.9996286531125236
d38d7643b84aa7a46e12271126dd7b83	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999889426322125
7ebbb1e6f79a2910951c191a4bf1df66	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Methyloversatilis	0.9797771492383707
e341d76ffa2250ed506c5fb284abdca6	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoanaerobaculum	0.9999998435271473
99ebc3fd7be0a94952e00751f9337419	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae	0.9999670710742441
9639b767b60bd1709b6d23131ddd2e6f	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae; g__Donghicola	0.7227550411287919
0429a8a999c3238e12bbfaa1714d385e	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales; f__Vibrionaceae; g__Vibrio	0.7026812457387062
f8aeec3c1ff0f4e7e1c829e4db0618d9	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9999787185456376
